OmaTunniste;OmaIta;OmaPohjoinen;Kunta;siteid;aika;vuosi;kk;paiva;longitude;latitude;t_mean;t_max;t_min;rainfall;radiation;hpa;lamposumma_v;rainfall_v
1;3625000;6865000;Kerimaki;1000;19930619;1993;6;19;3625000;6865000;13.2;17.6;8.8;0.0;21285.0;10.2;318.4000000000001;146.0
1;3625000;6865000;Kerimaki;1000;19930620;1993;6;20;3625000;6865000;13.7;18.2;7.2;0.0;24590.0;10.62;327.1000000000001;146.0
1;3625000;6865000;Kerimaki;1000;19930621;1993;6;21;3625000;6865000;13.2;16.1;11.1;2.0;20789.0;12.08;335.30000000000007;148.0
1;3625000;6865000;Kerimaki;1000;19930622;1993;6;22;3625000;6865000;12.1;15.6;8.5;3.0;10686.0;10.97;342.4000000000001;151.0
1;3625000;6865000;Kerimaki;1000;19930623;1993;6;23;3625000;6865000;10.9;14.5;8.0;0.0;4938.0;10.17;348.30000000000007;151.0
1;3625000;6865000;Kerimaki;1000;19930624;1993;6;24;3625000;6865000;12.6;16.3;8.8;0.0;15764.0;10.69;355.9000000000001;151.0
1;3625000;6865000;Kerimaki;1000;19930625;1993;6;25;3625000;6865000;13.8;18.5;6.6;0.0;18389.0;10.14;364.7000000000001;151.0
1;3625000;6865000;Kerimaki;1000;19930626;1993;6;26;3625000;6865000;15.1;18.7;12.2;0.0;22140.0;9.95;374.8000000000001;151.0
1;3625000;6865000;Kerimaki;1000;19930627;1993;6;27;3625000;6865000;11.7;16.5;8.7;0.0;30211.0;8.71;381.5000000000001;151.0
1;3625000;6865000;Kerimaki;1000;19930628;1993;6;28;3625000;6865000;10.5;14.7;6.6;0.0;24455.0;8.16;387.0000000000001;151.0
1;3625000;6865000;Kerimaki;1000;19930629;1993;6;29;3625000;6865000;13.9;18.4;5.8;0.0;26450.0;9.77;395.9000000000001;151.0
1;3625000;6865000;Kerimaki;1000;19930630;1993;6;30;3625000;6865000;10.9;17.2;8.9;5.0;16675.0;10.4;401.80000000000007;156.0
1;3625000;6865000;Kerimaki;1000;19930701;1993;7;1;3625000;6865000;10.3;12.4;8.6;1.0;11932.0;11.78;407.1000000000001;157.0
1;3625000;6865000;Kerimaki;1000;19930702;1993;7;2;3625000;6865000;14.1;18.4;8.2;0.0;19326.0;11.92;416.2000000000001;157.0
1;3625000;6865000;Kerimaki;1000;19930703;1993;7;3;3625000;6865000;17.0;22.1;10.2;0.0;27318.0;12.46;428.2000000000001;157.0
1;3625000;6865000;Kerimaki;1000;19930704;1993;7;4;3625000;6865000;16.1;22.8;11.0;0.0;15784.0;14.12;439.3000000000001;157.0
1;3625000;6865000;Kerimaki;1000;19930705;1993;7;5;3625000;6865000;14.6;20.0;12.5;7.0;24557.0;13.89;448.90000000000015;164.0
1;3625000;6865000;Kerimaki;1000;19930706;1993;7;6;3625000;6865000;11.7;13.5;10.9;8.0;7836.0;12.03;455.60000000000014;172.0
1;3625000;6865000;Kerimaki;1000;19930707;1993;7;7;3625000;6865000;10.9;12.9;9.9;10.0;11414.0;11.64;461.5000000000001;182.0
1;3625000;6865000;Kerimaki;1000;19930708;1993;7;8;3625000;6865000;8.9;11.6;6.4;1.0;13558.0;10.44;465.4000000000001;183.0
1;3625000;6865000;Kerimaki;1000;19930709;1993;7;9;3625000;6865000;11.7;15.5;8.0;0.0;12264.0;10.62;472.1000000000001;183.0
1;3625000;6865000;Kerimaki;1000;19930710;1993;7;10;3625000;6865000;16.1;21.4;11.5;0.0;14371.0;14.66;483.2000000000001;183.0
1;3625000;6865000;Kerimaki;1000;19930711;1993;7;11;3625000;6865000;18.3;22.4;12.7;0.0;30355.0;13.27;496.5000000000001;183.0
1;3625000;6865000;Kerimaki;1000;19930712;1993;7;12;3625000;6865000;17.2;21.2;13.1;0.0;22054.0;12.57;508.7000000000001;183.0
1;3625000;6865000;Kerimaki;1000;19930713;1993;7;13;3625000;6865000;17.2;20.1;15.2;0.0;19973.0;12.47;520.9000000000001;183.0
1;3625000;6865000;Kerimaki;1000;19930714;1993;7;14;3625000;6865000;17.0;19.6;14.4;0.0;22255.0;11.99;532.9000000000001;183.0
1;3625000;6865000;Kerimaki;1000;19930715;1993;7;15;3625000;6865000;14.6;16.8;12.8;0.0;3521.0;14.09;542.5000000000001;183.0
1;3625000;6865000;Kerimaki;1000;19930716;1993;7;16;3625000;6865000;14.1;15.9;13.4;12.0;8530.0;15.13;551.6000000000001;195.0
1;3625000;6865000;Kerimaki;1000;19930717;1993;7;17;3625000;6865000;18.2;23.0;14.2;0.0;30737.0;13.71;564.8000000000002;195.0
1;3625000;6865000;Kerimaki;1000;19930718;1993;7;18;3625000;6865000;17.7;22.3;13.5;0.0;15652.0;14.29;577.5000000000002;195.0
1;3625000;6865000;Kerimaki;1000;19930719;1993;7;19;3625000;6865000;16.1;19.7;11.8;0.0;25637.0;15.5;588.6000000000003;195.0
1;3625000;6865000;Kerimaki;1000;19930720;1993;7;20;3625000;6865000;17.1;20.7;14.3;2.0;13629.0;16.45;600.7000000000003;197.0
1;3625000;6865000;Kerimaki;1000;19930721;1993;7;21;3625000;6865000;18.3;21.8;13.6;0.0;19510.0;16.6;614.0000000000002;197.0
1;3625000;6865000;Kerimaki;1000;19930722;1993;7;22;3625000;6865000;16.3;19.9;15.3;2.0;10434.0;16.83;625.3000000000002;199.0
1;3625000;6865000;Kerimaki;1000;19930723;1993;7;23;3625000;6865000;17.4;20.9;13.8;0.0;2361.0;15.59;637.7000000000002;199.0
1;3625000;6865000;Kerimaki;1000;19930724;1993;7;24;3625000;6865000;17.7;21.2;13.0;26.0;12251.0;16.2;650.4000000000002;225.0
1;3625000;6865000;Kerimaki;1000;19930725;1993;7;25;3625000;6865000;16.6;19.0;15.5;2.0;7000.0;17.09;662.0000000000002;227.0
1;3625000;6865000;Kerimaki;1000;19930726;1993;7;26;3625000;6865000;15.8;18.0;14.3;0.0;13399.0;15.87;672.8000000000002;227.0
1;3625000;6865000;Kerimaki;1000;19930727;1993;7;27;3625000;6865000;16.3;20.0;12.4;1.0;21492.0;12.91;684.1000000000001;228.0
1;3625000;6865000;Kerimaki;1000;19930728;1993;7;28;3625000;6865000;14.8;18.4;12.8;2.0;12951.0;14.68;693.9000000000001;230.0
1;3625000;6865000;Kerimaki;1000;19930729;1993;7;29;3625000;6865000;14.7;17.6;9.2;0.0;23470.0;13.68;703.6000000000001;230.0
1;3625000;6865000;Kerimaki;1000;19930730;1993;7;30;3625000;6865000;17.5;21.2;14.7;0.0;15475.0;14.85;716.1000000000001;230.0
1;3625000;6865000;Kerimaki;1000;19930731;1993;7;31;3625000;6865000;15.8;19.0;12.5;0.0;22253.0;15.88;726.9000000000001;230.0
1;3625000;6865000;Kerimaki;1000;19930801;1993;8;1;3625000;6865000;19.5;23.3;17.6;4.0;9162.0;18.0;741.4000000000001;234.0
1;3625000;6865000;Kerimaki;1000;19930802;1993;8;2;3625000;6865000;16.9;20.4;13.6;0.0;16703.0;14.98;753.3000000000001;234.0
1;3625000;6865000;Kerimaki;1000;19930803;1993;8;3;3625000;6865000;17.7;22.2;12.2;0.0;24602.0;14.88;766.0000000000001;234.0
1;3625000;6865000;Kerimaki;1000;19930804;1993;8;4;3625000;6865000;17.7;23.0;13.1;3.0;21935.0;15.01;778.7000000000002;237.0
1;3625000;6865000;Kerimaki;1000;19930805;1993;8;5;3625000;6865000;16.8;19.4;14.8;1.0;20757.0;15.62;790.5000000000001;238.0
1;3625000;6865000;Kerimaki;1000;19930806;1993;8;6;3625000;6865000;16.9;20.8;13.1;0.0;24687.0;14.19;802.4000000000001;238.0
1;3625000;6865000;Kerimaki;1000;19930807;1993;8;7;3625000;6865000;16.1;20.1;11.7;34.0;14251.0;14.74;813.5000000000001;272.0
1;3625000;6865000;Kerimaki;1000;19930808;1993;8;8;3625000;6865000;13.5;16.2;12.6;1.0;10194.0;14.57;822.0000000000001;273.0
1;3625000;6865000;Kerimaki;1000;19930809;1993;8;9;3625000;6865000;12.9;15.7;11.4;0.0;12033.0;12.61;829.9000000000001;273.0
1;3625000;6865000;Kerimaki;1000;19930810;1993;8;10;3625000;6865000;15.4;20.0;11.7;0.0;13188.0;14.88;840.3000000000001;273.0
1;3625000;6865000;Kerimaki;1000;19930811;1993;8;11;3625000;6865000;18.1;22.3;13.7;15.0;25222.0;16.62;853.4000000000001;288.0
1;3625000;6865000;Kerimaki;1000;19930812;1993;8;12;3625000;6865000;16.0;19.3;13.7;1.0;9612.0;15.61;864.4000000000001;289.0
1;3625000;6865000;Kerimaki;1000;19930813;1993;8;13;3625000;6865000;16.1;20.5;10.5;0.0;14397.0;13.32;875.5000000000001;289.0
1;3625000;6865000;Kerimaki;1000;19930814;1993;8;14;3625000;6865000;13.9;17.6;11.6;1.0;16855.0;12.77;884.4000000000001;290.0
1;3625000;6865000;Kerimaki;1000;19930815;1993;8;15;3625000;6865000;13.7;17.9;11.3;0.0;9777.0;13.01;893.1000000000001;290.0
1;3625000;6865000;Kerimaki;1000;19930816;1993;8;16;3625000;6865000;13.9;18.7;9.4;6.0;15438.0;12.96;902.0000000000001;296.0
1;3625000;6865000;Kerimaki;1000;19930817;1993;8;17;3625000;6865000;14.5;16.7;12.0;6.0;5231.0;16.04;911.5000000000001;302.0
1;3625000;6865000;Kerimaki;1000;19930818;1993;8;18;3625000;6865000;12.8;16.3;10.8;1.0;9708.0;12.52;919.3000000000001;303.0
1;3625000;6865000;Kerimaki;1000;19930819;1993;8;19;3625000;6865000;12.6;15.6;10.2;2.0;6608.0;12.59;926.9000000000001;305.0
1;3625000;6865000;Kerimaki;1000;19930820;1993;8;20;3625000;6865000;12.7;16.0;11.3;0.0;9906.0;12.5;934.6000000000001;305.0
1;3625000;6865000;Kerimaki;1000;19930821;1993;8;21;3625000;6865000;12.5;16.1;9.4;0.0;12847.0;12.38;942.1000000000001;305.0
1;3625000;6865000;Kerimaki;1000;19930822;1993;8;22;3625000;6865000;12.5;15.7;9.3;0.0;12611.0;12.84;949.6000000000001;305.0
1;3625000;6865000;Kerimaki;1000;19930823;1993;8;23;3625000;6865000;12.6;16.7;9.6;8.0;14070.0;12.45;957.2000000000002;313.0
1;3625000;6865000;Kerimaki;1000;19930824;1993;8;24;3625000;6865000;11.5;12.6;10.6;11.0;7932.0;12.93;963.7000000000002;324.0
1;3625000;6865000;Kerimaki;1000;19930825;1993;8;25;3625000;6865000;11.7;14.5;10.3;0.0;9755.0;10.76;970.4000000000002;324.0
1;3625000;6865000;Kerimaki;1000;19930826;1993;8;26;3625000;6865000;9.3;11.2;7.1;3.0;6256.0;8.97;974.7000000000002;327.0
1;3625000;6865000;Kerimaki;1000;19930827;1993;8;27;3625000;6865000;10.8;13.4;9.0;2.0;3010.0;12.16;980.5000000000001;329.0
1;3625000;6865000;Kerimaki;1000;19930828;1993;8;28;3625000;6865000;9.8;11.5;9.1;0.0;4897.0;9.7;985.3000000000001;329.0
1;3625000;6865000;Kerimaki;1000;19930829;1993;8;29;3625000;6865000;9.1;10.2;7.7;0.0;7915.0;8.62;989.4000000000001;329.0
1;3625000;6865000;Kerimaki;1000;19930830;1993;8;30;3625000;6865000;8.6;10.7;6.8;0.0;7705.0;8.1;993.0000000000001;329.0
1;3625000;6865000;Kerimaki;1000;19930831;1993;8;31;3625000;6865000;7.7;9.6;5.8;0.0;5999.0;7.62;995.7000000000002;329.0
1;3625000;6865000;Kerimaki;1000;19930901;1993;9;1;3625000;6865000;8.1;11.0;2.7;0.0;4356.0;8.21;998.8000000000002;329.0
1;3625000;6865000;Kerimaki;1000;19930902;1993;9;2;3625000;6865000;10.1;11.4;9.1;22.0;3682.0;10.56;1003.9000000000002;351.0
1;3625000;6865000;Kerimaki;1000;19930903;1993;9;3;3625000;6865000;9.3;10.9;8.1;0.0;5046.0;10.72;1008.2000000000002;351.0
1;3625000;6865000;Kerimaki;1000;19930904;1993;9;4;3625000;6865000;8.4;10.7;7.2;3.0;2860.0;10.14;1011.6000000000001;354.0
1;3625000;6865000;Kerimaki;1000;19930905;1993;9;5;3625000;6865000;8.7;11.4;7.2;0.0;1123.0;10.41;1015.3000000000002;354.0
1;3625000;6865000;Kerimaki;1000;19930906;1993;9;6;3625000;6865000;8.5;11.4;5.9;0.0;12888.0;8.44;1018.8000000000002;354.0
1;3625000;6865000;Kerimaki;1000;19930907;1993;9;7;3625000;6865000;7.9;11.2;5.0;0.0;8654.0;8.56;1021.7000000000002;354.0
1;3625000;6865000;Kerimaki;1000;19930908;1993;9;8;3625000;6865000;8.1;11.9;3.9;0.0;10961.0;7.85;1024.8000000000002;354.0
1;3625000;6865000;Kerimaki;1000;19930909;1993;9;9;3625000;6865000;7.2;10.0;4.0;0.0;11241.0;8.68;1027.0000000000002;354.0
1;3625000;6865000;Kerimaki;1000;19930910;1993;9;10;3625000;6865000;6.1;9.6;2.5;0.0;15346.0;7.44;1028.1000000000001;354.0
1;3625000;6865000;Kerimaki;1000;19930911;1993;9;11;3625000;6865000;7.4;11.4;1.3;0.0;9418.0;7.55;1030.5000000000002;354.0
1;3625000;6865000;Kerimaki;1000;19930912;1993;9;12;3625000;6865000;6.9;9.0;5.3;0.0;4224.0;7.38;1032.4000000000003;354.0
1;3625000;6865000;Kerimaki;1000;19930913;1993;9;13;3625000;6865000;5.7;8.1;4.5;0.0;8640.0;6.69;1033.1000000000004;354.0
1;3625000;6865000;Kerimaki;1000;19930914;1993;9;14;3625000;6865000;3.7;6.0;1.4;3.0;7670.0;7.07;1033.1000000000004;357.0
1;3625000;6865000;Kerimaki;1000;19930915;1993;9;15;3625000;6865000;4.8;7.9;0.3;0.0;9006.0;6.72;1033.1000000000004;357.0
1;3625000;6865000;Kerimaki;1000;19930916;1993;9;16;3625000;6865000;5.6;7.5;3.5;0.0;5297.0;6.94;1033.7000000000003;357.0
1;3625000;6865000;Kerimaki;1000;19930917;1993;9;17;3625000;6865000;4.4;7.8;0.7;0.0;12139.0;6.56;1033.7000000000003;357.0
1;3625000;6865000;Kerimaki;1000;19930918;1993;9;18;3625000;6865000;4.8;9.5;-1.2;0.0;8361.0;7.14;1033.7000000000003;357.0
1;3625000;6865000;Kerimaki;1000;19930919;1993;9;19;3625000;6865000;3.3;6.9;-0.4;0.0;11256.0;5.22;1033.7000000000003;357.0
1;3625000;6865000;Kerimaki;1000;19930920;1993;9;20;3625000;6865000;6.2;9.8;0.6;0.0;10005.0;6.81;1034.9000000000003;357.0
1;3625000;6865000;Kerimaki;1000;19930921;1993;9;21;3625000;6865000;9.0;10.5;7.6;0.0;3544.0;9.25;1038.9000000000003;357.0
1;3625000;6865000;Kerimaki;1000;19930922;1993;9;22;3625000;6865000;9.0;10.7;7.4;2.0;2933.0;10.59;1042.9000000000003;359.0
1;3625000;6865000;Kerimaki;1000;19930923;1993;9;23;3625000;6865000;7.2;11.1;5.0;0.0;1875.0;8.88;1045.1000000000004;359.0
1;3625000;6865000;Kerimaki;1000;19930924;1993;9;24;3625000;6865000;3.9;6.1;1.9;0.0;4392.0;6.31;1045.1000000000004;359.0
1;3625000;6865000;Kerimaki;1000;19930925;1993;9;25;3625000;6865000;2.3;6.7;-1.3;0.0;8688.0;5.8;1045.1000000000004;359.0
1;3625000;6865000;Kerimaki;1000;19930926;1993;9;26;3625000;6865000;1.5;5.7;-3.1;0.0;5083.0;5.33;1045.1000000000004;359.0
1;3625000;6865000;Kerimaki;1000;19930927;1993;9;27;3625000;6865000;3.1;5.4;0.1;0.0;3798.0;6.21;1045.1000000000004;359.0
1;3625000;6865000;Kerimaki;1000;19930928;1993;9;28;3625000;6865000;3.4;4.5;1.5;0.0;697.0;6.83;1045.1000000000004;359.0
1;3625000;6865000;Kerimaki;1000;19930929;1993;9;29;3625000;6865000;2.5;5.3;-0.4;0.0;8129.0;4.8;1045.1000000000004;359.0
1;3625000;6865000;Kerimaki;1000;19930930;1993;9;30;3625000;6865000;2.3;6.8;-3.8;0.0;4969.0;5.17;1045.1000000000004;359.0
1;3625000;6865000;Kerimaki;1000;19931001;1993;10;1;3625000;6865000;6.1;10.9;0.3;0.0;10273.0;7.71;1046.2000000000003;359.0
1;3625000;6865000;Kerimaki;1000;19931002;1993;10;2;3625000;6865000;4.6;10.5;0.2;0.0;6780.0;7.88;1046.2000000000003;359.0
1;3625000;6865000;Kerimaki;1000;19931003;1993;10;3;3625000;6865000;5.4;11.9;-0.9;0.0;8907.0;6.89;1046.6000000000004;359.0
1;3625000;6865000;Kerimaki;1000;19931004;1993;10;4;3625000;6865000;6.1;7.9;2.7;1.0;2828.0;7.48;1047.7000000000003;360.0
1;3625000;6865000;Kerimaki;1000;19931005;1993;10;5;3625000;6865000;8.1;9.3;7.0;0.0;2131.0;9.98;1050.8000000000002;360.0
1;3625000;6865000;Kerimaki;1000;19931006;1993;10;6;3625000;6865000;8.9;9.6;7.9;0.0;2045.0;10.69;1054.7000000000003;360.0
1;3625000;6865000;Kerimaki;1000;19931007;1993;10;7;3625000;6865000;9.2;12.0;8.0;0.0;2172.0;10.15;1058.9000000000003;360.0
1;3625000;6865000;Kerimaki;1000;19931008;1993;10;8;3625000;6865000;5.6;8.5;4.5;5.0;638.0;7.52;1059.5000000000002;365.0
1;3625000;6865000;Kerimaki;1000;19931009;1993;10;9;3625000;6865000;4.1;4.6;3.6;0.0;1933.0;7.74;1059.5000000000002;365.0
1;3625000;6865000;Kerimaki;1000;19931010;1993;10;10;3625000;6865000;3.5;4.4;2.7;12.0;2038.0;7.32;1059.5000000000002;377.0
1;3625000;6865000;Kerimaki;1000;19931011;1993;10;11;3625000;6865000;3.3;3.7;2.1;5.0;679.0;7.51;1059.5000000000002;382.0
1;3625000;6865000;Kerimaki;1000;19931012;1993;10;12;3625000;6865000;4.1;5.7;2.0;5.0;1610.0;7.9;1059.5000000000002;387.0
1;3625000;6865000;Kerimaki;1000;19931013;1993;10;13;3625000;6865000;7.2;11.3;1.7;7.0;1696.0;9.57;1061.7000000000003;394.0
1;3625000;6865000;Kerimaki;1000;19931014;1993;10;14;3625000;6865000;3.8;11.2;1.4;0.0;3194.0;5.77;1061.7000000000003;394.0
1;3625000;6865000;Kerimaki;1000;19931015;1993;10;15;3625000;6865000;0.6;2.7;-2.3;0.0;6074.0;4.29;1061.7000000000003;394.0
1;3625000;6865000;Kerimaki;1000;19931016;1993;10;16;3625000;6865000;2.0;4.6;-0.1;0.0;2526.0;4.83;1061.7000000000003;394.0
1;3625000;6865000;Kerimaki;1000;19931017;1993;10;17;3625000;6865000;1.1;2.3;-1.2;0.0;2211.0;6.13;1061.7000000000003;394.0
1;3625000;6865000;Kerimaki;1000;19931018;1993;10;18;3625000;6865000;0.6;2.6;-2.9;0.0;4077.0;5.55;1061.7000000000003;394.0
1;3625000;6865000;Kerimaki;1000;19931019;1993;10;19;3625000;6865000;5.2;6.8;1.9;1.0;1448.0;7.76;1061.9000000000003;395.0
1;3625000;6865000;Kerimaki;1000;19931020;1993;10;20;3625000;6865000;3.9;6.4;0.2;2.0;1528.0;7.3;1061.9000000000003;397.0
1;3625000;6865000;Kerimaki;1000;19931021;1993;10;21;3625000;6865000;-2.2;0.2;-4.9;0.0;2762.0;4.23;1061.9000000000003;397.0
1;3625000;6865000;Kerimaki;1000;19931022;1993;10;22;3625000;6865000;-3.7;-0.1;-6.4;0.0;4463.0;3.9;1061.9000000000003;397.0
1;3625000;6865000;Kerimaki;1000;19931023;1993;10;23;3625000;6865000;-2.9;0.4;-7.3;0.0;3911.0;4.07;1061.9000000000003;397.0
1;3625000;6865000;Kerimaki;1000;19931024;1993;10;24;3625000;6865000;-0.7;1.1;-3.7;0.0;971.0;5.33;1061.9000000000003;397.0
1;3625000;6865000;Kerimaki;1000;19931025;1993;10;25;3625000;6865000;0.2;1.7;-1.1;0.0;1918.0;5.2;1061.9000000000003;397.0
1;3625000;6865000;Kerimaki;1000;19931026;1993;10;26;3625000;6865000;-1.7;-0.2;-3.6;0.0;3278.0;4.16;1061.9000000000003;397.0
1;3625000;6865000;Kerimaki;1000;19931027;1993;10;27;3625000;6865000;-2.9;0.5;-7.3;1.0;1361.0;4.59;1061.9000000000003;398.0
1;3625000;6865000;Kerimaki;1000;19931028;1993;10;28;3625000;6865000;3.4;5.1;0.4;0.0;1260.0;5.99;1061.9000000000003;398.0
1;3625000;6865000;Kerimaki;1000;19931029;1993;10;29;3625000;6865000;-1.2;2.0;-2.7;0.0;2991.0;3.47;1061.9000000000003;398.0
1;3625000;6865000;Kerimaki;1000;19931030;1993;10;30;3625000;6865000;-0.8;3.1;-6.9;0.0;1624.0;4.94;1061.9000000000003;398.0
