OmaTunniste;OmaItä;OmaPohjoinen;Kunta;siteid;aika;vuosi;kk;paiva;longitude;latitude;t_mean;t_max;t_min;rainfall;radiation;hpa
Kuonanjoki;614265;6874542;Kerimäki;1046;19620123;1962;01;23;3615000;6875000;-8.8;-7.1;-16;3;567;2.87
Kuonanjoki;614265;6874542;Kerimäki;1046;19620124;1962;01;24;3615000;6875000;-7.9;-3.3;-9.3;1;695;3.02
Kuonanjoki;614265;6874542;Kerimäki;1046;19620125;1962;01;25;3615000;6875000;-10;-8.8;-12.2;0;685;2.43
Kuonanjoki;614265;6874542;Kerimäki;1046;19620126;1962;01;26;3615000;6875000;-10;-8.9;-12.8;0;800;2.49
Kuonanjoki;614265;6874542;Kerimäki;1046;19620127;1962;01;27;3615000;6875000;-11.9;-9.9;-12.8;2;799;2.22
Kuonanjoki;614265;6874542;Kerimäki;1046;19620128;1962;01;28;3615000;6875000;-15.7;-12.5;-16;0;852;1.83
Kuonanjoki;614265;6874542;Kerimäki;1046;19620129;1962;01;29;3615000;6875000;-21.3;-15.2;-28.3;0;1013;0.83
Kuonanjoki;614265;6874542;Kerimäki;1046;19620130;1962;01;30;3615000;6875000;-15.3;-10.2;-30.1;0;722;1.7
Kuonanjoki;614265;6874542;Kerimäki;1046;19620131;1962;01;31;3615000;6875000;-5.2;-2.8;-11.6;0;1051;3.48
Kuonanjoki;614265;6874542;Kerimäki;1046;19620201;1962;02;01;3615000;6875000;-5.8;-2.9;-6.6;0;851;3.33
Kuonanjoki;614265;6874542;Kerimäki;1046;19620202;1962;02;02;3615000;6875000;-7.6;-5.3;-11.2;1;911;2.82
Kuonanjoki;614265;6874542;Kerimäki;1046;19620203;1962;02;03;3615000;6875000;-4.6;-2.5;-8.3;2;932;4.03
Kuonanjoki;614265;6874542;Kerimäki;1046;19620204;1962;02;04;3615000;6875000;-2.1;-1;-5.5;2;965;4.8
Kuonanjoki;614265;6874542;Kerimäki;1046;19620205;1962;02;05;3615000;6875000;-1.5;-0.1;-4.1;0;1228;4.72
Kuonanjoki;614265;6874542;Kerimäki;1046;19620206;1962;02;06;3615000;6875000;-2.3;-0.8;-4.1;0;1049;4.65
Kuonanjoki;614265;6874542;Kerimäki;1046;19620207;1962;02;07;3615000;6875000;-3.1;-2.3;-6.6;2;1014;4.26
Kuonanjoki;614265;6874542;Kerimäki;1046;19620208;1962;02;08;3615000;6875000;-1.3;-0.5;-3.5;2;1089;5.13
Kuonanjoki;614265;6874542;Kerimäki;1046;19620209;1962;02;09;3615000;6875000;-1.9;0;-6.7;1;1362;4.8
Kuonanjoki;614265;6874542;Kerimäki;1046;19620210;1962;02;10;3615000;6875000;-0.6;0.7;-6.7;0;1137;5.5
Kuonanjoki;614265;6874542;Kerimäki;1046;19620211;1962;02;11;3615000;6875000;-0.1;1.2;-0.3;5;1148;6.24
Kuonanjoki;614265;6874542;Kerimäki;1046;19620212;1962;02;12;3615000;6875000;-2.1;0.5;-3.5;1;1257;4.55
Kuonanjoki;614265;6874542;Kerimäki;1046;19620213;1962;02;13;3615000;6875000;-5.5;-2.1;-7.5;7;1293;4.02
Kuonanjoki;614265;6874542;Kerimäki;1046;19620214;1962;02;14;3615000;6875000;-9.6;-7.1;-10;1;1433;2.7
Kuonanjoki;614265;6874542;Kerimäki;1046;19620215;1962;02;15;3615000;6875000;-17.4;-9.3;-18.6;0;2093;1.56
Kuonanjoki;614265;6874542;Kerimäki;1046;19620216;1962;02;16;3615000;6875000;-17;-11;-31.8;1;1671;1.22
Kuonanjoki;614265;6874542;Kerimäki;1046;19620217;1962;02;17;3615000;6875000;-10.4;-9.4;-11.8;4;1668;2.34
Kuonanjoki;614265;6874542;Kerimäki;1046;19620218;1962;02;18;3615000;6875000;-9.2;-6.6;-11.5;0;1632;2.86
Kuonanjoki;614265;6874542;Kerimäki;1046;19620219;1962;02;19;3615000;6875000;-13.6;-8.2;-17.6;0;2461;1.64
Kuonanjoki;614265;6874542;Kerimäki;1046;19620220;1962;02;20;3615000;6875000;-13.2;-10.1;-19.9;0;1689;1.76
Kuonanjoki;614265;6874542;Kerimäki;1046;19620221;1962;02;21;3615000;6875000;-12.3;-9.6;-14.7;0;2734;1.97
Kuonanjoki;614265;6874542;Kerimäki;1046;19620222;1962;02;22;3615000;6875000;-13.8;-8.3;-17.7;0;2967;1.96
Kuonanjoki;614265;6874542;Kerimäki;1046;19620223;1962;02;23;3615000;6875000;-11.2;-3.1;-20.3;0;3238;1.94
Kuonanjoki;614265;6874542;Kerimäki;1046;19620224;1962;02;24;3615000;6875000;-9.7;-3;-12.1;0;3352;2.98
Kuonanjoki;614265;6874542;Kerimäki;1046;19620225;1962;02;25;3615000;6875000;-11.4;-8.4;-19;0;2484;2.76
Kuonanjoki;614265;6874542;Kerimäki;1046;19620226;1962;02;26;3615000;6875000;-10.4;-7.3;-11.3;0;2559;2.9
Kuonanjoki;614265;6874542;Kerimäki;1046;19620227;1962;02;27;3615000;6875000;-11.3;-6.9;-18.7;0;3658;2.27
Kuonanjoki;614265;6874542;Kerimäki;1046;19620228;1962;02;28;3615000;6875000;-9.5;-7;-14;3;2983;2.66
Kuonanjoki;614265;6874542;Kerimäki;1046;19620301;1962;03;01;3615000;6875000;-13.5;-8.4;-17;0;3457;2.25
Kuonanjoki;614265;6874542;Kerimäki;1046;19620302;1962;03;02;3615000;6875000;-15.7;-9.7;-22.1;0;4464;1.45
Kuonanjoki;614265;6874542;Kerimäki;1046;19620303;1962;03;03;3615000;6875000;-23.6;-12.4;-32.6;0;4692;0.84
Kuonanjoki;614265;6874542;Kerimäki;1046;19620304;1962;03;04;3615000;6875000;-22.6;-9;-33.5;0;4403;0.9
Kuonanjoki;614265;6874542;Kerimäki;1046;19620305;1962;03;05;3615000;6875000;-21.1;-8.7;-31;0;5009;0.94
Kuonanjoki;614265;6874542;Kerimäki;1046;19620306;1962;03;06;3615000;6875000;-18.6;-7.8;-30.5;0;3945;1.14
Kuonanjoki;614265;6874542;Kerimäki;1046;19620307;1962;03;07;3615000;6875000;-11.1;-7.4;-16.3;0;4383;1.89
Kuonanjoki;614265;6874542;Kerimäki;1046;19620308;1962;03;08;3615000;6875000;-14.8;-4.7;-27.6;0;4439;1.78
